tweet_id,timestamp,source,name,jpg_url,favorite_count,retweet_count,month,year,day,stage,ratings,prediction,dog_breed,tweet_url
812372279581671427,2016-12-23,Twitter for iPhone,moe,https://pbs.twimg.com/media/C0YgO3DW8AAz98O.jpg,12893,3412,12,2016,23,unknown,1.3,100,golden_retriever,https://t.co/gCnAeL2mvT
811985624773361665,2016-12-22,Twitter for iPhone,ted,https://pbs.twimg.com/media/C0TAnZIUAAAADKs.jpg,6892,1304,12,2016,22,unknown,1.1,66,staffordshire_bullterrier,https://t.co/sIB5C6FDop
811744202451197953,2016-12-22,Twitter for iPhone,halo,https://pbs.twimg.com/media/C0PlCQjXAAA9TIh.jpg,7134,1468,12,2016,22,unknown,1.3,100,pekinese,https://t.co/TZkiQZqwA6
811627233043480576,2016-12-21,Twitter for iPhone,augie,https://pbs.twimg.com/media/C0N6opSXAAAkCtN.jpg,12036,2838,12,2016,21,unknown,1.0,100,beagle,https://t.co/IU8S0n4oxn
811386762094317568,2016-12-21,Twitter for iPhone,craig,https://pbs.twimg.com/media/C0Kf9PtWQAEW4sE.jpg,19798,5957,12,2016,21,pupper,1.1,100,pembroke,https://t.co/aAUXzoxaBy
810984652412424192,2016-12-19,Twitter for iPhone,sam,https://pbs.twimg.com/media/C0EyPZbXAAAceSc.jpg,5039,1326,12,2016,19,unknown,3.43,100,golden_retriever,https://t.co/98tB8y7y7t
810896069567610880,2016-12-19,Twitter for iPhone,hunter,https://pbs.twimg.com/media/C0DhpcrUAAAnx88.jpg,8506,1638,12,2016,19,unknown,1.1,100,flat-coated_retriever,https://t.co/zW1o0W4AYV
810657578271330305,2016-12-19,Twitter for iPhone,pavlov,https://pbs.twimg.com/media/C0AIwgVXAAAc1Ig.jpg,10401,2460,12,2016,19,unknown,1.1,100,malamute,https://t.co/MXd0AGDsRJ
810284430598270976,2016-12-18,Twitter for iPhone,phil,https://pbs.twimg.com/media/Cz61ZD4W8AAcJEU.jpg,33202,10464,12,2016,18,unknown,1.3,100,malamute,https://t.co/9p6ECXJMMu
810254108431155201,2016-12-17,Twitter for iPhone,gus,https://pbs.twimg.com/media/Cz6Z0DgWIAAfdvp.jpg,13932,3150,12,2016,17,unknown,1.2,100,staffordshire_bullterrier,https://t.co/DrsrQkEfnb
809920764300447744,2016-12-17,Twitter for iPhone,none,https://pbs.twimg.com/media/Cz1qo05XUAQ4qXp.jpg,14741,3671,12,2016,17,unknown,1.0,100,norwich_terrier,https://t.co/HIraYS1Bzo
809808892968534016,2016-12-16,Twitter for iPhone,maximus,https://pbs.twimg.com/media/CwS4aqZXUAAe3IO.jpg,0,4557,12,2016,16,unknown,1.2,100,labrador_retriever,https://t.co/xIfrsMNLBR
809448704142938112,2016-12-15,Twitter for iPhone,none,https://pbs.twimg.com/media/Czu9RiwVEAA_Okk.jpg,6590,1361,12,2016,15,unknown,1.2,100,greater_swiss_mountain_dog,https://t.co/EMdnCugNbo
809220051211603969,2016-12-15,Twitter for iPhone,kyro,https://pbs.twimg.com/media/CzrtWDbWEAAmIhy.jpg,18817,5226,12,2016,15,unknown,1.2,100,pomeranian,https://t.co/wHu15q2Q6p
809084759137812480,2016-12-14,Twitter for iPhone,wallace,https://pbs.twimg.com/media/CzpyM41UoAE1b2w.jpg,12526,3284,12,2016,14,unknown,1.1,100,vizsla,https://t.co/nadm8yWZ4h
808838249661788160,2016-12-14,Twitter for iPhone,ito,https://pbs.twimg.com/media/CzmSFlKUAAAQOjP.jpg,9619,2856,12,2016,14,unknown,1.3,100,rottweiler,https://t.co/Zrrcw29o13
808733504066486276,2016-12-13,Twitter for iPhone,none,https://pbs.twimg.com/media/Czky0v9VIAEXRkd.jpg,7471,2029,12,2016,13,pupper,1.2,66,seat_belt,https://t.co/xQfrbNK3HD
808501579447930884,2016-12-13,Twitter for iPhone,koda,https://pbs.twimg.com/media/Czhf4XtVQAAIqpd.jpg,10724,2451,12,2016,13,unknown,1.2,100,airedale,https://t.co/SQhyqrr8px
808134635716833280,2016-12-12,Twitter for iPhone,milo,https://pbs.twimg.com/media/Cx5R8wPVEAALa9r.jpg,0,5491,12,2016,12,unknown,1.3,100,cocker_spaniel,https://t.co/R6wJyC2Tey
808106460588765185,2016-12-12,Twitter for iPhone,none,https://pbs.twimg.com/media/Czb4iFRXgAIUMiN.jpg,8368,2062,12,2016,12,"doggo,pupper",1.2,100,golden_retriever,https://t.co/ANBpEYHaho
808001312164028416,2016-12-11,Twitter for iPhone,cooper,https://pbs.twimg.com/media/CzaY5UdUoAAC91S.jpg,11810,3295,12,2016,11,unknown,1.2,100,labrador_retriever,https://t.co/O9iGgvfuzl
807621403335917568,2016-12-10,Twitter for iPhone,ollie,https://pbs.twimg.com/media/CzU_YVGUUAA3Xsd.jpg,13807,3374,12,2016,10,pupper,1.4,100,golden_retriever,https://t.co/qTRY2qX9y4
807106840509214720,2016-12-09,Twitter for iPhone,stephan,https://pbs.twimg.com/ext_tw_video_thumb/807106774843039744/pu/img/8XZg1xW35Xp2J6JW.jpg,111234,51446,12,2016,9,unknown,1.3,100,chihuahua,https://t.co/DkBYaCAg2d
807059379405148160,2016-12-09,Twitter for iPhone,cali,https://pbs.twimg.com/media/Ct2qO5PXEAE6eB0.jpg,0,6864,12,2016,9,unknown,1.2,66,seat_belt,https://t.co/vOBV1ZqVcX
807010152071229440,2016-12-08,Twitter for iPhone,lennon,https://pbs.twimg.com/media/CzMTcZoXUAEKqEt.jpg,12430,3616,12,2016,8,unknown,1.2,100,golden_retriever,https://t.co/fhgP6vSfhX
806629075125202948,2016-12-07,Twitter for iPhone,none,https://pbs.twimg.com/media/CzG425nWgAAnP7P.jpg,70328,32232,12,2016,7,unknown,1.3,33,arabian_camel,https://t.co/f1h2Fsalv9
806542213899489280,2016-12-07,Twitter for iPhone,waffles,https://pbs.twimg.com/media/CzFp3FNW8AAfvV8.jpg,9708,2210,12,2016,7,unknown,1.1,100,vizsla,https://t.co/BCB87qUU0h
806242860592926720,2016-12-06,Twitter for iPhone,dave,https://pbs.twimg.com/media/Ct72q9jWcAAhlnw.jpg,0,10836,12,2016,6,unknown,1.2,100,cardigan,https://t.co/nfprKAXqwu
806219024703037440,2016-12-06,Twitter for iPhone,None,https://pbs.twimg.com/media/CzBD7MWVIAA5ptx.jpg,6116,1130,12,2016,6,unknown,1.1,100,chow,https://t.co/IZidSrBvhi
805958939288408065,2016-12-06,Twitter for iPhone,penny,https://pbs.twimg.com/media/CtzKC7zXEAALfSo.jpg,0,4993,12,2016,6,unknown,1.0,66,irish_setter,https://t.co/zrMVdfFej6
805932879469572096,2016-12-06,Twitter for iPhone,major,https://pbs.twimg.com/media/Cy8_qt0UUAAHuuN.jpg,7857,1795,12,2016,6,unknown,1.2,100,norwegian_elkhound,https://t.co/Zcwr8LgoO8
805826884734976000,2016-12-05,Twitter for iPhone,duke,https://pbs.twimg.com/ext_tw_video_thumb/805826823359631360/pu/img/yr_fF0TZCR-B70p2.jpg,6220,1710,12,2016,5,unknown,1.2,100,siberian_husky,https://t.co/SgpBVYIL18
805520635690676224,2016-12-04,Twitter for iPhone,zeke,https://pbs.twimg.com/media/Cy3IvdZXgAUoEaj.jpg,5465,1547,12,2016,4,unknown,1.3,100,malinois,https://t.co/zacX7S6GyJ
805487436403003392,2016-12-04,Twitter for iPhone,sansa,https://pbs.twimg.com/media/Cy2qiTxXcAAtQBH.jpg,8321,2370,12,2016,4,unknown,1.2,0,shield,https://t.co/1JUduNuaWl
805207613751304193,2016-12-04,Twitter for iPhone,shooter,https://pbs.twimg.com/media/CyysDQlVIAAYgrl.jpg,7459,1623,12,2016,4,unknown,1.2,100,pembroke,https://t.co/lHy4Xbyhd9
804738756058218496,2016-12-02,Twitter for iPhone,django,https://pbs.twimg.com/media/CysBn-lWIAAoRx1.jpg,12940,3590,12,2016,2,unknown,1.2,100,tibetan_mastiff,https://t.co/kQVQoOW9NZ
804413760345620481,2016-12-01,Twitter for iPhone,rusty,https://pbs.twimg.com/media/CuRDF-XWcAIZSer.jpg,0,2999,12,2016,1,unknown,1.3,66,chow,https://t.co/AsykOwMrXQ
804026241225523202,2016-11-30,Twitter for iPhone,bo,https://pbs.twimg.com/media/Cyh5mQTW8AQpB6K.jpg,41921,14976,11,2016,30,unknown,1.3,0,web_site,https://t.co/U7FvBZo6Bq
803773340896923648,2016-11-30,Twitter for iPhone,diogi,https://pbs.twimg.com/media/CyeTku-XcAALkBd.jpg,9519,2578,11,2016,30,puppo,1.2,100,miniature_pinscher,https://t.co/ZxeRjMKaWt
803692223237865472,2016-11-29,Twitter for iPhone,none,https://pbs.twimg.com/media/CZhn-QAWwAASQan.jpg,0,6899,11,2016,29,unknown,1.3,100,lakeland_terrier,https://t.co/fR1P3g5I6k
803638050916102144,2016-11-29,Twitter for iPhone,none,https://pbs.twimg.com/ext_tw_video_thumb/803638023904559104/pu/img/vxm0Htm5iIV7EOAQ.jpg,10348,3871,11,2016,29,pupper,1.3,100,labrador_retriever,https://t.co/ns9qoElfsX
803380650405482500,2016-11-28,Twitter for iPhone,sonny,https://pbs.twimg.com/media/CyYub2kWEAEYdaq.jpg,7367,1763,11,2016,28,unknown,1.2,0,bookcase,https://t.co/yPbCALoy2n
803276597545603072,2016-11-28,Twitter for iPhone,winston,https://pbs.twimg.com/media/CyXPzXRWgAAvd1j.jpg,9509,2289,11,2016,28,unknown,1.1,100,pembroke,https://t.co/jxQhxoPsgL
802952499103731712,2016-11-27,Twitter for iPhone,marley,https://pbs.twimg.com/media/CySpCSHXcAAN-qC.jpg,8555,1865,11,2016,27,unknown,1.2,100,chow,https://t.co/yLm7hQ6UXh
802624713319034886,2016-11-26,Twitter for iPhone,none,https://pbs.twimg.com/media/CsrjryzWgAAZY00.jpg,0,2715,11,2016,26,unknown,1.2,100,cocker_spaniel,https://t.co/SuXcI9B7pQ
802572683846291456,2016-11-26,Twitter for iPhone,winnie,https://pbs.twimg.com/media/CyNPmJgXcAECPuB.jpg,8493,2348,11,2016,26,unknown,1.2,100,golden_retriever,https://t.co/EFfLCP7oQv
802323869084381190,2016-11-26,Twitter for iPhone,severus,https://pbs.twimg.com/media/CyJtSmDUAAA2F9x.jpg,15300,5455,11,2016,26,unknown,1.3,0,home_theater,https://t.co/aX4brLLpWZ
802265048156610565,2016-11-25,Twitter for iPhone,none,https://pbs.twimg.com/media/CyI3zXgWEAACQfB.jpg,6603,1288,11,2016,25,"doggo,pupper",1.1,100,labrador_retriever,https://t.co/9IxWAXFqze
802239329049477120,2016-11-25,Twitter for iPhone,loki,https://pbs.twimg.com/media/CyIgaTEVEAA-9zS.jpg,8621,2450,11,2016,25,puppo,1.2,100,eskimo_dog,https://t.co/5oWrHCWg87
801958328846974976,2016-11-25,Twitter for iPhone,ronnie,https://pbs.twimg.com/media/CyEg2AXUsAA1Qpf.jpg,7350,1592,11,2016,25,unknown,1.2,100,staffordshire_bullterrier,https://t.co/4fY2bsAm65
801538201127157760,2016-11-23,Twitter for iPhone,wallace,https://pbs.twimg.com/media/Cx-itFWWIAAZu7l.jpg,7796,1946,11,2016,23,unknown,1.2,100,pembroke,https://t.co/p1RD39XjUe
801285448605831168,2016-11-23,Twitter for iPhone,none,https://pbs.twimg.com/media/Cx683NPUAAAjyU4.jpg,5722,770,11,2016,23,unknown,1.0,0,minivan,https://t.co/bC69RrW559
801167903437357056,2016-11-22,Twitter for iPhone,milo,https://pbs.twimg.com/media/Cx5R8wPVEAALa9r.jpg,23106,5491,11,2016,22,unknown,1.3,100,cocker_spaniel,https://t.co/R6wJyC2Tey
801115127852503040,2016-11-22,Twitter for iPhone,bones,https://pbs.twimg.com/media/Cx4h7zHUsAAqaJd.jpg,7661,1981,11,2016,22,"doggo,pupper",1.2,100,dalmatian,https://t.co/55Dqe0SJNj
800751577355128832,2016-11-21,Twitter for iPhone,mauve,https://pbs.twimg.com/media/CxzXOyBW8AEu_Oi.jpg,10066,2616,11,2016,21,unknown,1.2,100,cocker_spaniel,https://t.co/4UwCTW3lXG
800513324630806528,2016-11-21,Twitter for iPhone,chef,https://pbs.twimg.com/media/Cxv-nkJUoAAhzMt.jpg,12457,2815,11,2016,21,unknown,1.1,100,pembroke,https://t.co/ILHGs0e6Dm
800459316964663297,2016-11-20,Twitter for iPhone,none,https://pbs.twimg.com/media/CxvNfrhWQAA2hKM.jpg,9019,2054,11,2016,20,pupper,1.2,0,teddy,https://t.co/61sX7pW5Ca
800443802682937345,2016-11-20,Twitter for iPhone,sampson,https://pbs.twimg.com/media/CsVO7ljW8AAckRD.jpg,0,4009,11,2016,20,pupper,1.1,0,mousetrap,https://t.co/FYT9QBEnKG
800388270626521089,2016-11-20,Twitter for iPhone,doc,https://pbs.twimg.com/media/CxuM3oZW8AEhO5z.jpg,10574,2629,11,2016,20,floofer,1.2,100,golden_retriever,https://t.co/azMneS6Ly5
800141422401830912,2016-11-20,Twitter for iPhone,peaches,https://pbs.twimg.com/media/CxqsX-8XUAAEvjD.jpg,14475,2383,11,2016,20,unknown,1.3,100,golden_retriever,https://t.co/pbKOesr8Tg
800018252395122689,2016-11-19,Twitter for iPhone,none,https://pbs.twimg.com/ext_tw_video_thumb/800018199223959552/pu/img/3Qp73edtkZO-qWPy.jpg,26814,12259,11,2016,19,doggo,1.1,0,vacuum,https://t.co/gQqRBfkX4I
799774291445383169,2016-11-19,Twitter for iPhone,tucker,https://pbs.twimg.com/media/CsGnz64WYAEIDHJ.jpg,0,4351,11,2016,19,unknown,1.3,100,chow,https://t.co/wdgY9oHPrT
799757965289017345,2016-11-18,Twitter for iPhone,sobe,https://pbs.twimg.com/media/CxlPnoSUcAEXf1i.jpg,7945,1998,11,2016,18,doggo,1.3,100,border_collie,https://t.co/OiH8PaOxB1
799422933579902976,2016-11-18,Twitter for iPhone,longfellow,https://pbs.twimg.com/media/Cxge6AdUQAAvXLB.jpg,7670,1792,11,2016,18,unknown,1.2,100,miniature_pinscher,https://t.co/bpLuQuxzHZ
799297110730567681,2016-11-17,Twitter for iPhone,jeffrey,https://pbs.twimg.com/media/CxeseRgUoAM_SQK.jpg,9361,2549,11,2016,17,unknown,1.1,100,malamute,https://t.co/YDtZcAiMAf
799063482566066176,2016-11-17,Twitter for iPhone,mister,https://pbs.twimg.com/media/CxbX_n2WIAAHaLS.jpg,7675,2333,11,2016,17,unknown,1.1,100,norfolk_terrier,https://t.co/BXJFKOVnJm
798933969379225600,2016-11-16,Twitter for iPhone,iroh,https://pbs.twimg.com/media/CxZiLcLXUAApMVy.jpg,12388,4142,11,2016,16,unknown,1.2,100,siberian_husky,https://t.co/KJAKO2kXsL
798925684722855936,2016-11-16,Twitter for iPhone,shadow,https://pbs.twimg.com/media/CxZaqh_WQAA7lY3.jpg,7148,1355,11,2016,16,unknown,1.1,100,west_highland_white_terrier,https://t.co/8yvpacwBcu
798697898615730177,2016-11-16,Twitter for iPhone,stubert,https://pbs.twimg.com/media/CeRoBaxWEAABi0X.jpg,0,6072,11,2016,16,unknown,1.0,66,labrador_retriever,https://t.co/HVGs5aAKAn
798694562394996736,2016-11-16,Twitter for iPhone,none,https://pbs.twimg.com/media/Cbs3DOAXIAAp3Bd.jpg,0,4626,11,2016,16,unknown,1.2,100,chihuahua,https://t.co/JKXh0NbBNL
798673117451325440,2016-11-15,Twitter for iPhone,none,https://pbs.twimg.com/media/CV_cnjHWUAADc-c.jpg,0,5203,11,2016,15,unknown,1.3,0,dough,https://t.co/WId5lxNdPH
798665375516884993,2016-11-15,Twitter for iPhone,lola,https://pbs.twimg.com/media/CVMOlMiWwAA4Yxl.jpg,0,3667,11,2016,15,unknown,1.0,66,chow,https://t.co/eqmkr2gmPH
798644042770751489,2016-11-15,Twitter for iPhone,paull,https://pbs.twimg.com/media/CU3mITUWIAAfyQS.jpg,0,1737,11,2016,15,unknown,1.0,100,english_springer,https://t.co/J5Mqn8VeYq
798628517273620480,2016-11-15,Twitter for iPhone,none,https://pbs.twimg.com/media/CUN4Or5UAAAa5K4.jpg,0,1856,11,2016,15,unknown,1.2,100,beagle,https://t.co/0aDF62KVP7
798340744599797760,2016-11-15,Twitter for iPhone,davey,https://pbs.twimg.com/media/CrXhIqBW8AA6Bse.jpg,0,3130,11,2016,15,unknown,1.1,100,papillon,https://t.co/E6bGWf9EOm
798209839306514432,2016-11-14,Twitter for iPhone,cooper,https://pbs.twimg.com/media/CxPPnCYWIAAo_ao.jpg,9899,2418,11,2016,14,unknown,1.3,100,pekinese,https://t.co/jG1PAFkB81
797971864723324932,2016-11-14,Twitter for iPhone,none,https://pbs.twimg.com/media/CxL3IWeVEAAAIE2.jpg,10923,2880,11,2016,14,pupper,1.2,100,american_staffordshire_terrier,https://t.co/GRWPgNKt2z
797545162159308800,2016-11-12,Twitter for iPhone,cassie,https://pbs.twimg.com/media/CxFzFAAUAAA5C9z.jpg,13839,4602,11,2016,12,unknown,1.2,100,pembroke,https://t.co/Ia19irLwyB
797236660651966464,2016-11-12,Twitter for iPhone,pancake,https://pbs.twimg.com/media/CxBafisWQAAtJ1X.jpg,18872,6132,11,2016,12,unknown,1.2,100,collie,https://t.co/6kqsAjJNhi
796865951799083009,2016-11-11,Twitter for iPhone,tyr,https://pbs.twimg.com/media/Cw8JWZ2UsAAJOZ6.jpg,7286,1825,11,2016,11,unknown,1.2,100,cardigan,https://t.co/Jgnuiyvq06
796759840936919040,2016-11-10,Twitter for iPhone,romeo,https://pbs.twimg.com/media/Cw6o1JQXcAAtP78.jpg,11172,2819,11,2016,10,unknown,1.1,100,american_staffordshire_terrier,https://t.co/6hx7ur6sNI
796484825502875648,2016-11-09,Twitter for iPhone,none,https://pbs.twimg.com/media/Cw2uty8VQAAB0pL.jpg,7165,1644,11,2016,9,doggo,1.2,66,cocker_spaniel,https://t.co/bvkkqOjNDV
